Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,purchases_per_year,loyalty_factor,eltv,discount_premium,satisfaction_index,category_affinity,loyalty_tier,H_score,F_score,M_score,rfm_score,segment
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,0,Standard,0,0,7,Debit Card,Annually,1,0.22308818280512005,0.8229454140054213,-2.7198160345219193,0.5044637904071778,0.6472446180699859,Bronze,1,1,2,4,At-Risk / One-Timer
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,0,Next Day Air,0,0,28,Bank Transfer,Monthly,12,0.48102971360752594,20.5227367175199,3.3361111111111157,0.7063597888753514,0.5946879723601813,Gold,3,2,1,6,Occasional Buyer
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,0,Store Pickup,0,0,30,Credit Card,Annually,1,0.3608914110593454,1.2152281435380683,0.4712640708417055,0.4480244360580229,0.4664697306836492,Gold,3,1,1,5,At-Risk / One-Timer
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,0,Free Shipping,0,0,29,PayPal,Monthly,12,0.4844786510571952,21.29900885258122,-2.7198160345219193,0.7430495763652851,0.6306486022220374,Gold,3,2,2,7,Occasional Buyer
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,0,Free Shipping,0,0,9,Debit Card,Every 3 Months,4,0.28040483366761404,4.514912285176955,-2.7198160345219193,0.5154655821181382,0.9127808716371595,Bronze,1,1,3,5,At-Risk / One-Timer
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,0,Next Day Air,0,0,27,Debit Card,Fortnightly,26,0.638998197930395,57.579573906184095,-2.7198160345219193,0.587799639586079,0.514476491286399,Gold,3,2,1,6,Occasional Buyer
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,0,Store Pickup,0,0,21,Venmo,Fortnightly,26,0.6144638386434813,70.97606216525045,3.3361111111111157,0.7628927677286963,1.4692291081839775,Silver,3,2,4,9,Organic Loyalist
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,0,Express,0,0,36,Credit Card,Monthly,12,0.5058143409450253,27.576763872154494,2.3996554557680767,0.7113167143428514,1.554177897574124,Gold,4,2,5,11,Champion
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,0,Free Shipping,0,0,19,Debit Card,Annually,1,0.3163060228077822,1.0650959516002516,3.3361111111111157,0.48710735840771024,0.4897430360613258,Silver,2,1,1,4,At-Risk / One-Timer
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,0,2-Day Shipping,0,0,47,Cash,Weekly,52,0.9938324201041002,208.02730065381917,-2.7198160345219193,0.9267664840208201,0.9127808716371595,Platinum,5,3,3,11,Champion
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,0,Standard,0,0,38,Bank Transfer,Annually,1,0.3842469169326239,1.5980380026641985,0.4712640708417055,0.39269553723267864,1.0495568940382107,Gold,4,1,3,8,Organic Loyalist
2328,20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,0,2-Day Shipping,0,0,22,Venmo,Bi-Weekly,26,0.6189860903121072,73.28844777525623,0.4712640708417055,0.7277972180624215,1.5660055244379651,Silver,3,2,5,10,Organic Loyalist
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,0,Express,0,0,29,Venmo,Bi-Weekly,26,0.6460171125956566,60.650583857405294,0.4712640708417055,0.5412034225191313,0.5997467965932632,Gold,3,2,2,7,Occasional Buyer
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,0,Free Shipping,0,0,42,Bank Transfer,Annually,1,0.3941800603305689,1.8073027573560625,2.3996554557680767,0.6586821659122676,1.6210242587601078,Platinum,5,1,5,11,Champion
2331,60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,0,Store Pickup,0,0,47,PayPal,Every 3 Months,4,0.43998626625794646,7.319405758603031,2.3996554557680767,0.45138186863620466,1.0528301886792453,Platinum,5,1,3,9,Organic Loyalist
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,0,2-Day Shipping,0,0,10,Credit Card,Bi-Weekly,26,0.5439472648879285,61.6153161049634,2.3996554557680767,0.7247894529775857,1.2867924528301888,Bronze,1,2,4,7,Occasional Buyer
2333,36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,0,Store Pickup,0,0,10,Venmo,Monthly,12,0.38240880334946703,18.305071389921107,2.3996554557680767,0.4346356068237396,0.8857142857142858,Bronze,1,2,3,6,Occasional Buyer
2334,33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,0,Next Day Air,0,0,1,PayPal,Every 3 Months,4,0.116670419909399,2.0331961929314386,0.4712640708417055,0.49471869936649515,1.2827917593800353,Bronze,1,1,4,6,Occasional Buyer
2335,49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,0,Standard,0,0,7,Credit Card,Monthly,12,0.350011259728197,18.405103950776603,-2.7198160345219193,0.6201560980994856,1.3110852519879201,Bronze,1,2,4,7,Occasional Buyer
2336,31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,0,Store Pickup,0,0,10,Venmo,Fortnightly,26,0.5439472648879285,51.445031101811125,3.3361111111111157,0.6767894529775856,0.6471604405096091,Bronze,1,2,2,5,At-Risk / One-Timer
2337,19,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,0,Free Shipping,0,0,11,Credit Card,Weekly,52,0.8527992725929945,201.9442308330194,2.3996554557680767,0.742559854518599,1.57088948787062,Bronze,2,3,5,10,Organic Loyalist
2338,39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,0,Store Pickup,0,0,5,Cash,Annually,1,0.1938211603759033,0.8419214073108212,-2.7198160345219193,0.4746103859213345,1.261297204444075,Bronze,1,1,4,6,Occasional Buyer
2339,66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4.0,0,Express,0,0,21,PayPal,Quarterly,4,0.36061768479732753,6.107574739492676,-2.7198160345219193,0.5675081523440809,1.1285290776604882,Silver,3,1,3,7,Occasional Buyer
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,0,Next Day Air,0,0,24,Bank Transfer,Quarterly,4,0.3736226736702761,6.261400025885055,0.4712640708417055,0.4981091501186706,1.0828761605156143,Silver,3,1,3,7,Occasional Buyer
2341,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,0,Standard,0,0,37,Credit Card,Fortnightly,26,0.6700658675655395,56.078329376577365,0.4712640708417055,0.546013173513108,0.3998311977288422,Gold,4,2,1,7,Occasional Buyer
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,0,Express,0,0,22,Venmo,Every 3 Months,4,0.3651399364659534,5.061914349424263,3.3361111111111157,0.6284126026778061,0.5422155042107536,Silver,3,1,1,5,At-Risk / One-Timer
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,0,Standard,0,0,16,Debit Card,Fortnightly,26,0.5882338749181111,68.82045244808135,0.4712640708417055,0.8056467749836222,1.4827073582444563,Silver,2,2,5,9,Organic Loyalist
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,0,2-Day Shipping,0,0,44,PayPal,Monthly,12,0.5257282023835312,24.6799298679211,0.4712640708417055,0.6792994866305525,0.8163220286963861,Platinum,5,2,2,9,Organic Loyalist
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,0,Express,0,0,14,Venmo,Bi-Weekly,26,0.5755005388401039,67.8213497170581,-2.7198160345219193,0.6351001077680208,1.5268334580112486,Silver,2,2,5,9,Organic Loyalist
2346,28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,0,Express,0,0,23,Bank Transfer,Every 3 Months,4,0.3694696925023936,5.167414294269258,0.4712640708417055,0.48527855388509405,0.5331082636384562,Silver,3,1,1,5,At-Risk / One-Timer
2347,22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,0,Standard,0,0,46,Debit Card,Fortnightly,26,0.6916905744410977,75.88343641974939,3.3361111111111157,0.6103381148882195,1.1718851220038868,Platinum,5,2,3,10,Organic Loyalist
2348,37,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,0,Express,0,0,46,Cash,Every 3 Months,4,0.43784442059494383,7.310928702105458,2.3996554557680767,0.6069534995036041,1.0695417789757413,Platinum,5,1,3,9,Organic Loyalist
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,0,Next Day Air,0,0,16,PayPal,Every 3 Months,4,0.3343877210719573,5.942272116701059,-2.7198160345219193,0.6702621595990068,1.3940653312276619,Silver,2,1,4,7,Occasional Buyer
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,0,Standard,0,0,40,Credit Card,Every 3 Months,4,0.42395005723670726,6.029160056659412,0.4712640708417055,0.5681746268319569,0.5664275301158598,Platinum,4,1,1,6,Occasional Buyer
2351,57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,0,Free Shipping,0,0,21,Cash,Annually,1,0.32600230018194293,1.0744503993418573,-2.7198160345219193,0.5730466138825424,0.43149641204665723,Silver,3,1,1,5,At-Risk / One-Timer
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,0,Store Pickup,0,0,25,PayPal,Bi-Weekly,26,0.6314589040678263,64.55244393067315,0.4712640708417055,0.8142917808135653,0.8329816619350878,Silver,3,2,2,7,Occasional Buyer
2353,70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,0,Store Pickup,0,0,25,Bank Transfer,Quarterly,4,0.3776127502216725,5.815459298564447,-2.7198160345219193,0.42690716542894985,0.7634167290056243,Silver,3,1,2,6,Occasional Buyer
2354,56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,0,Standard,0,0,25,Debit Card,Every 3 Months,4,0.3776127502216725,6.459694619925997,2.3996554557680767,0.5829071654289498,1.186522911051213,Silver,3,1,4,8,Organic Loyalist
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,0,Next Day Air,0,0,27,Venmo,Monthly,12,0.4774597363919335,25.034825037806446,0.4712640708417055,0.7176457934322328,1.299451392618737,Gold,3,2,4,9,Organic Loyalist
2356,22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,0,Next Day Air,0,0,12,Cash,Monthly,12,0.39940386877381195,17.17525593412313,0.4712640708417055,0.6180346199086085,0.5830871633545616,Bronze,2,2,1,5,At-Risk / One-Timer
2357,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,0,Free Shipping,0,0,27,Debit Card,Quarterly,4,0.3851520440842412,6.28188752540128,2.3996554557680767,0.4524150242014636,0.9692722371967656,Gold,3,1,3,7,Occasional Buyer
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,0,2-Day Shipping,0,0,40,Credit Card,Bi-Weekly,26,0.677796211082861,74.35912471528589,0.4712640708417055,0.7395592422165722,1.1161954269930177,Platinum,4,2,3,9,Organic Loyalist
2359,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,0,Standard,0,0,38,Credit Card,Quarterly,4,0.4188623015480085,7.612059636450688,0.4712640708417055,0.555157075694217,1.5493458911992635,Gold,4,1,5,10,Organic Loyalist
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,0,2-Day Shipping,0,0,44,Bank Transfer,Every 3 Months,4,0.4334205100758389,7.639850015641159,2.3996554557680767,0.49806871739978315,1.3536388140161726,Platinum,5,1,4,10,Organic Loyalist
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,0,2-Day Shipping,0,0,27,Venmo,Every 3 Months,4,0.3851520440842412,6.770124298185423,2.3996554557680767,0.6564150242014637,1.3369272237196765,Gold,3,1,4,8,Organic Loyalist
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,0,2-Day Shipping,0,0,30,Credit Card,Every 3 Months,4,0.39550679567473,6.603994132087231,2.3996554557680767,0.6104859745195613,1.0695417789757413,Gold,3,1,3,7,Occasional Buyer
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,0,Standard,0,0,24,Credit Card,Monthly,12,0.4659303659779684,20.89792527781804,0.4712640708417055,0.46333991934943985,0.6830449627867721,Silver,3,2,2,7,Occasional Buyer
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,0,Express,0,0,38,Cash,Bi-Weekly,26,0.6727084553941624,76.64348559159619,0.4712640708417055,0.7385416910788325,1.3161110258574389,Gold,4,2,4,10,Organic Loyalist
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,0,Free Shipping,0,0,4,PayPal,Quarterly,4,0.20988825991206111,3.451296648277228,2.3996554557680767,0.5613622673670275,1.0026954177897573,Bronze,1,1,3,5,At-Risk / One-Timer
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,0,Next Day Air,0,0,32,Venmo,Monthly,12,0.4941749284313559,26.814654557339185,-2.7198160345219193,0.44498883184011734,1.5102374421633002,Gold,4,2,5,11,Champion
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,0,Express,0,0,32,Credit Card,Fortnightly,26,0.6557133899698174,71.68390453228996,-2.7198160345219193,0.6631426779939635,1.0953370459645915,Gold,4,2,3,9,Organic Loyalist
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,0,Standard,0,0,28,Bank Transfer,Bi-Weekly,26,0.6425681751459875,74.41776715412207,0.4712640708417055,0.6365136350291976,1.4160688252896494,Gold,3,2,5,10,Organic Loyalist
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,0,Standard,0,0,6,Debit Card,Every 3 Months,4,0.2441188965731355,3.577378506323317,2.3996554557680767,0.46020839469924246,0.6350404312668464,Bronze,1,1,2,4,At-Risk / One-Timer
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,0,Standard,0,0,24,PayPal,Monthly,12,0.4659303659779684,17.769021411260432,0.4712640708417055,0.6913399193494397,0.38317156449014045,Silver,3,2,1,6,Occasional Buyer
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,0,Store Pickup,0,0,38,Venmo,Weekly,52,0.9727084553941623,216.31736333296197,-2.7198160345219193,0.8625416910788324,1.1783171252043332,Gold,4,3,4,11,Champion
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,0,Next Day Air,0,0,28,Debit Card,Annually,1,0.354106636684449,1.1537136070720342,0.4712640708417055,0.5186674811830436,0.4164908309675439,Gold,3,1,1,5,At-Risk / One-Timer
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,0,Express,0,0,9,PayPal,Fortnightly,26,0.5342509875137679,51.240474770670104,-2.7198160345219193,0.5788501975027536,0.6472446180699859,Bronze,1,2,2,5,At-Risk / One-Timer
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,0,Express,0,0,21,Debit Card,Every 3 Months,4,0.36061768479732753,4.391634531221347,0.4712640708417055,0.6755081523440809,0.33319266477403514,Silver,3,1,1,5,At-Risk / One-Timer
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,0,Standard,0,0,31,Debit Card,Monthly,12,0.4910444072393027,25.361845108941793,2.3996554557680767,0.7083627276017068,1.2199460916442049,Gold,4,2,4,10,Organic Loyalist
2376,60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,0,Next Day Air,0,0,18,Credit Card,Quarterly,4,0.34570313996383295,5.750955762639623,2.3996554557680767,0.43252524337738196,1.0528301886792453,Silver,2,1,3,6,Occasional Buyer
2377,21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,0,Express,0,0,5,Cash,Weekly,52,0.7822826988374417,185.245793456606,2.3996554557680767,0.8484565397674884,1.57088948787062,Bronze,1,3,5,9,Organic Loyalist
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,0,Next Day Air,0,0,22,Cash,Annually,1,0.3305245518505688,1.5051681187789299,0.4712640708417055,0.5499510642162676,1.5660055244379651,Silver,3,1,5,9,Organic Loyalist
2379,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,0,Store Pickup,0,0,37,PayPal,Bi-Weekly,26,0.6700658675655395,74.50684782649269,2.3996554557680767,0.558013173513108,1.186522911051213,Gold,4,2,4,10,Organic Loyalist
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,0,2-Day Shipping,0,0,22,Debit Card,Monthly,12,0.4574476287736457,23.91559346431639,2.3996554557680767,0.6176433719085753,1.2867924528301888,Silver,3,2,4,9,Organic Loyalist
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,0,Next Day Air,0,0,36,PayPal,Fortnightly,26,0.6673528024834868,72.95634848143705,2.3996554557680767,0.5334705604966974,1.1029649595687332,Gold,4,2,3,9,Organic Loyalist
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,0,Free Shipping,0,0,23,PayPal,Annually,1,0.334854307887009,1.0641850157888193,-2.7198160345219193,0.6108170154235557,0.38170836450281215,Silver,3,1,1,5,At-Risk / One-Timer
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,0,Express,0,0,44,Debit Card,Weekly,52,0.9872666639219927,211.04349373569778,0.4712640708417055,0.8654533327843985,0.9995779943221055,Platinum,5,3,3,11,Champion
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,0,2-Day Shipping,0,0,25,Bank Transfer,Annually,1,0.3429973656062879,1.4716162855545243,2.3996554557680767,0.6604456269674115,1.203234501347709,Silver,3,1,4,8,Organic Loyalist
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,0,2-Day Shipping,0,0,40,PayPal,Quarterly,4,0.42395005723670726,6.076932236269169,0.4712640708417055,0.4961746268319568,0.5830871633545616,Platinum,4,1,1,6,Occasional Buyer
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,0,Express,0,0,12,PayPal,Weekly,52,0.8609423303122734,155.15753470897198,2.3996554557680767,0.8281884660624546,0.5180592991913747,Bronze,2,3,1,6,Occasional Buyer
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,0,Standard,0,0,14,Venmo,Monthly,12,0.41396207730164236,17.517354337015387,0.4712640708417055,0.47694626161417464,0.549767896877158,Silver,2,2,1,5,At-Risk / One-Timer
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,0,2-Day Shipping,0,0,14,Debit Card,Monthly,12,0.41396207730164236,22.67360470641624,2.3996554557680767,0.6089462616141746,1.587601078167116,Silver,2,2,5,9,Organic Loyalist
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,0,Store Pickup,0,0,10,Debit Card,Annually,1,0.25548572642639006,1.0817537760937341,0.4712640708417055,0.5469432991314318,1.1328550602317196,Bronze,1,1,3,5,At-Risk / One-Timer
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,0,Store Pickup,0,0,17,Bank Transfer,Every 3 Months,4,0.3402026700731767,6.09280775640967,3.3361111111111157,0.4554251493992507,1.5217015763334052,Silver,2,1,5,8,Organic Loyalist
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,0,Express,0,0,24,Debit Card,Fortnightly,26,0.62746882751643,68.10174503186408,0.4712640708417055,0.7774937655032859,1.0662165272769124,Silver,3,2,3,8,Organic Loyalist
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,0,Next Day Air,0,0,31,Bank Transfer,Quarterly,4,0.3987367149316104,6.886164108590976,0.4712640708417055,0.6471319583709374,1.23281285966393,Gold,4,1,4,9,Organic Loyalist
2393,40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,0,2-Day Shipping,0,0,36,Cash,Annually,1,0.3788912640219484,1.5697975534957171,0.4712640708417055,0.39162440665054354,1.032897260799509,Gold,4,1,3,8,Organic Loyalist
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,0,2-Day Shipping,0,0,38,PayPal,Every 3 Months,4,0.4188623015480085,7.681880122554903,0.4712640708417055,0.6991570756942171,1.6159844241540704,Gold,4,1,5,10,Organic Loyalist
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,0,2-Day Shipping,0,0,23,Debit Card,Fortnightly,26,0.6233158463485474,62.73750429698452,-2.7198160345219193,0.5726631692697095,0.7800127448535726,Silver,3,2,2,7,Occasional Buyer
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,0,2-Day Shipping,0,0,47,PayPal,Bi-Weekly,26,0.6938324201041003,79.93035290706332,0.4712640708417055,0.65876648402082,1.3827495588122458,Platinum,5,2,4,11,Champion
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,0,2-Day Shipping,0,0,20,Venmo,Weekly,52,0.9097311755011782,209.03776714512327,0.4712640708417055,0.8259462351002357,1.3660899255735441,Silver,2,3,4,9,Organic Loyalist
2398,37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,0,Store Pickup,0,0,41,Venmo,Monthly,12,0.5187092877182695,20.51497431840863,2.3996554557680767,0.4978957036975,0.43450134770889487,Platinum,5,2,1,8,Organic Loyalist
2399,65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,0,Free Shipping,0,0,44,Bank Transfer,Fortnightly,26,0.6872666639219928,78.7433721336116,3.3361111111111157,0.7534533327843985,1.4167566400345497,Platinum,5,2,4,11,Champion
2400,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,0,Store Pickup,0,0,31,Cash,Monthly,12,0.4910444072393027,22.430883910192257,0.4712640708417055,0.5283627276017067,0.7330238625028773,Gold,4,2,2,8,Organic Loyalist
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,0,Next Day Air,0,0,11,Credit Card,Bi-Weekly,26,0.5527992725929946,64.51418792318205,2.3996554557680767,0.7145598545185989,1.4706199460916443,Bronze,2,2,5,9,Organic Loyalist
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,0,Standard,0,0,25,PayPal,Bi-Weekly,26,0.6314589040678263,71.31629989035785,-2.7198160345219193,0.7302917808135653,1.261297204444075,Silver,3,2,4,9,Organic Loyalist
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,0,Free Shipping,0,0,31,Cash,Weekly,52,0.9525828687777642,222.89496344529073,2.3996554557680767,0.8465165737555528,1.4873315363881403,Gold,4,3,5,12,Champion
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,0,Standard,0,0,40,Debit Card,Weekly,52,0.9777962110828611,159.42546693880294,0.4712640708417055,0.9235592422165722,0.36651193125143866,Platinum,4,3,1,8,Organic Loyalist
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,0,2-Day Shipping,0,0,23,Credit Card,Bi-Weekly,26,0.6233158463485474,57.14894626821199,0.4712640708417055,0.5966631692697095,0.549767896877158,Silver,3,2,1,6,Occasional Buyer
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,0,Standard,0,0,5,Debit Card,Quarterly,4,0.2284365449912879,4.189496518899689,0.4712640708417055,0.661071924382873,1.6159844241540704,Bronze,1,1,5,7,Occasional Buyer
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,0,Standard,0,0,26,PayPal,Weekly,52,0.9352983752456666,197.48173902816782,2.3996554557680767,0.9510596750491334,0.9525606469002695,Gold,3,3,3,9,Organic Loyalist
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,0,Express,0,0,11,Credit Card,Bi-Weekly,26,0.5527992725929946,52.655569540081615,0.4712640708417055,0.5705598545185989,0.6330660630706668,Bronze,2,2,2,6,Occasional Buyer
